what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341080063734
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341080066328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080069453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080081593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341080130687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080151859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080161078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080180156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080241875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341080247078
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341080247953
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341080247984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080260437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080260468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341080384171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080405812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080446015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080448421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080498296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080498671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080498671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080499046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080727781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080730859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080733765
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341080735109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341080737203
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341080738203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080740234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080749828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080757921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080761906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080768437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080775296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080777234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080792000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341080794000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080796546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080801484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080805968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080821953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080834687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080839843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080851203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080851234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341080855921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080857109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080859484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080867046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080870609
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341080873375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341080875187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080876328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080876562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080877578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080880718
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341080899234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080899281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080902812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080906203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080906203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080906312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080922609
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341080925593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341080926625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080930421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080942625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080943468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080943500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080943578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080952171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080957984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080958015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341080958109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081511843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081512796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081515312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341081516656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081517734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081518078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081519015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081523078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081525359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081526656
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341081527187
started,bundle,com.yattasolutions.diagrams.classdiagram.gef,1.4.2.201202241146,"com.yattasolutions.diagrams.classdiagram.gef",1341081529718
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1341081529875
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1341081530515
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1341081530546
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1341081530546
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1341081530593
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1341081530640
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1341081530687
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1341081530687
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1341081530687
stopped,bundle,com.yattasolutions.codegen.java.reverse,1.4.2.201202241146,"com.yattasolutions.codegen.java.reverse",1341081530687
stopped,bundle,com.yattasolutions.persistency.ui,1.4.2.201202241145,"com.yattasolutions.persistency.ui",1341081530718
stopped,bundle,com.yattasolutions.codegen.java,1.4.2.201202241146,"com.yattasolutions.codegen.java",1341081530718
stopped,bundle,com.yattasolutions.codegen.java.JDTDisassembled,1.4.2.201202241146,"com.yattasolutions.codegen.java.JDTDisassembled",1341081530718
stopped,bundle,com.yattasolutions.umllab.runner,1.4.2.201202241146,"com.yattasolutions.umllab.runner",1341081530718
stopped,bundle,com.yattasolutions.umllab.api,1.4.2.201202241146,"com.yattasolutions.umllab.api",1341081530734
stopped,bundle,com.yattasolutions.umllab.templateworkbench,1.4.2.201202241146,"com.yattasolutions.umllab.templateworkbench",1341081530765
stopped,bundle,com.yattasolutions.umllab.roundtrip,1.4.2.201202241146,"com.yattasolutions.umllab.roundtrip",1341081530781
stopped,bundle,com.yattasolutions.codegen.reverse.ui,1.4.2.201202241146,"com.yattasolutions.codegen.reverse.ui",1341081530781
stopped,bundle,com.yattasolutions.codegen.oaw.ui,1.4.2.201202241145,"com.yattasolutions.codegen.oaw.ui",1341081530781
stopped,bundle,com.yattasolutions.codegen.reverse.oaw,1.4.2.201202241146,"com.yattasolutions.codegen.reverse.oaw",1341081530781
stopped,bundle,com.yattasolutions.codegen.ui,1.4.2.201202241145,"com.yattasolutions.codegen.ui",1341081530812
stopped,bundle,com.yattasolutions.linking.providers,1.4.2.201202241146,"com.yattasolutions.linking.providers",1341081530828
stopped,bundle,com.yattasolutions.xpandpp.ui,1.4.2.201202241146,"com.yattasolutions.xpandpp.ui",1341081530890
stopped,bundle,com.yattasolutions.codegen.oaw,1.4.2.201202241145,"com.yattasolutions.codegen.oaw",1341081530890
stopped,bundle,com.yattasolutions.codegen.reverse,1.4.2.201202241146,"com.yattasolutions.codegen.reverse",1341081530890
stopped,bundle,com.yattasolutions.codegen,1.4.2.201202241145,"com.yattasolutions.codegen",1341081530890
stopped,bundle,com.yattasolutions.linking,1.4.2.201202241146,"com.yattasolutions.linking",1341081530906
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1341081588078
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1341081588078
