what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096676812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096676843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096676890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096676921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096677500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096677937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096677953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096679390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341096679687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341096682578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096687109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096687109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096687203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096701171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341096711828
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341096714421
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341096714765
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341096714843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096726656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096726750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096730953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341096731046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341096734531
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341096738218
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341096740515
