what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341103825968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341103842328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341103845734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341103905437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103909609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103919390
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1341103959765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103981359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103987078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103992406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341103999328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104008187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104014968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104029062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104065828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341104077031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104079625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104112500
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1341104116843
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341104117062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104119265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104121718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104130703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104135468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1341104139609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104149406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104206218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104206484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104218359
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1341104219843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104223890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104320656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104322234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104323765
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341104324125
started,bundle,com.yattasolutions.diagrams.classdiagram.gef,1.4.2.201202241146,"com.yattasolutions.diagrams.classdiagram.gef",1341104324796
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1341104324812
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1341104325015
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1341104325031
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1341104325031
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1341104325031
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1341104325046
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1341104325046
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1341104325046
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1341104325046
stopped,bundle,com.yattasolutions.codegen.java.reverse,1.4.2.201202241146,"com.yattasolutions.codegen.java.reverse",1341104325046
stopped,bundle,com.yattasolutions.persistency.ui,1.4.2.201202241145,"com.yattasolutions.persistency.ui",1341104325046
stopped,bundle,com.yattasolutions.codegen.java,1.4.2.201202241146,"com.yattasolutions.codegen.java",1341104325046
stopped,bundle,com.yattasolutions.codegen.java.JDTDisassembled,1.4.2.201202241146,"com.yattasolutions.codegen.java.JDTDisassembled",1341104325046
stopped,bundle,com.yattasolutions.umllab.runner,1.4.2.201202241146,"com.yattasolutions.umllab.runner",1341104325046
stopped,bundle,com.yattasolutions.umllab.api,1.4.2.201202241146,"com.yattasolutions.umllab.api",1341104325046
stopped,bundle,com.yattasolutions.umllab.templateworkbench,1.4.2.201202241146,"com.yattasolutions.umllab.templateworkbench",1341104325343
stopped,bundle,com.yattasolutions.umllab.roundtrip,1.4.2.201202241146,"com.yattasolutions.umllab.roundtrip",1341104325390
stopped,bundle,com.yattasolutions.codegen.reverse.ui,1.4.2.201202241146,"com.yattasolutions.codegen.reverse.ui",1341104325390
