what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136472000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136472375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136472406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1340136475890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1340136481875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340136483500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136484078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136489453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136492203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136492625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1340136493796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1340136495000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136496187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136496343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136497109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136505796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136506906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136509265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136509421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136510812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136514812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136518109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136518312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136519546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136519640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340136528281
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340136528468
